year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo,time_signature,class
2001,201960,0.656,0.927,4,-3.396,0,0.0821,0.00364,0.00328,0.616,130.898,4,Folk
2008,220720,0.669,0.613,4,-11.12,0,0.036,0.487,0.18,0.565,110.67,4,Folk
2011,205868,0.584,0.322,5,-10.31,1,0.0303,0.838,0.000177,0.404,75.922,1,Folk
2009,243000,0.738,0.507,10,-4.765,1,0.0316,0.133,1.71e-05,0.626,125.078,4,Folk
2011,314667,0.521,0.96,0,-7.554,0,0.165,0.632,0.91,0.35,149.739,4,Folk
1970,234440,0.252,0.449,7,-13.244,1,0.0395,0.558,0.158,0.275,172.321,3,Folk
2007,215573,0.284,0.416,5,-9.391,1,0.0329,0.893,0.000608,0.425,161.513,3,Folk
1979,318846,0.414,0.37,4,-15.748,0,0.0573,0.696,0.000129,0.33,76.846,4,Folk
2001,227866,0.669,0.736,4,-11.424,0,0.0464,0.264,0.813,0.277,119.887,4,Folk
2001,259250,0.337,0.43,11,-13.196,0,0.0366,0.232,0.011,0.17,112.028,5,Folk
2009,262756,0.592,0.899,11,-5.085,0,0.0362,0.00749,0.0174,0.207,128.008,4,Folk
2010,218106,0.546,0.627,6,-5.091,0,0.0276,0.123,3.68e-06,0.41,143.996,4,Folk
2012,182000,0.58,0.766,11,-5.283,0,0.0426,0.109,2.34e-05,0.388,132.172,4,Folk
1997,173493,0.98,0.486,6,-7.31,1,0.251,0.03,0.823,0.823,123.206,4,Folk
1973,178883,0.8027552330942542,0.3376644286897654,1,-23.578657965964013,0,0.8216114204547813,0.8283499557341745,0.9412237515316548,0.2278814138010196,165.57233147484044,3,Folk
1967,259254,0.5279402287506231,0.1457858764973021,5,-39.482465872199455,1,0.4878139670153035,0.1432447344047418,0.7471816878570116,0.5787537940000401,91.74753435406087,5,Folk
2006,238403,0.0712553767648573,0.1967135975093203,8,-13.70068585797128,1,0.6059143284732873,0.0664495514015249,0.10638139411273,0.531375019810565,75.52516210401112,3,Folk
1960,125200,0.5719862408817119,0.2635325272414803,9,-45.33058834526816,1,0.1939000082102474,0.4340340940458531,0.6086024103167609,0.6773222864260473,111.42243784825948,5,Folk
1983,191640,0.1132850511229247,0.1178731171400531,5,-17.542453762009103,1,0.2591195691850732,0.8372090975281439,0.7410922410719923,0.8070264925039833,69.61636110816104,5,Folk
1967,140136,0.3500429934336762,0.6944486961731773,10,-49.19398004219707,0,0.8196048195140683,0.7568686451939055,0.8427672600814791,0.3214184584968174,197.69719466636005,5,Folk
1980,257209,0.401354711559536,0.1187944272489999,6,-33.512363296511424,1,0.6277809415257586,0.2837768753329037,0.0567158654682423,0.3700511960245171,147.50390255657115,3,Folk
1982,248499,0.9314159899350584,0.058734430289222,9,-34.89729850348572,0,0.3680418450445751,0.1148115562036081,0.3986114491395685,0.5503153371960302,108.15776529596818,3,Folk
1959,122261,0.570505359148559,0.8174012154598868,9,-52.65862932441506,1,0.7605181522604,0.1101106824101496,0.035497145032163,0.065427280895372,125.91349548242798,4,Folk
1993,231735,0.945613614848846,0.5893819674234105,1,-50.34779461260639,1,0.3720358870024484,0.8891407566593783,0.057705314764319,0.496462874635176,189.42005136433653,3,Folk
2022,250514,0.4063904659951439,0.158191582836361,8,-35.12204802803941,0,0.2764093834853502,0.8265156946044008,0.8411558496553438,0.8041719104244937,95.57977230720311,4,Folk
1999,232672,0.5135626981223386,0.4536377527522574,4,-53.16093452140359,0,0.4246677529354244,0.8562526777457091,0.7011909156975819,0.4996400826529172,131.48967911650277,5,Folk
2023,205182,0.4544966017168577,0.9629638566557164,0,-57.11006589480372,1,0.0630527874725913,0.9249890784907177,0.531239224787494,0.4745267637078691,163.4225686786457,5,Folk
2001,267390,0.0705894464086533,0.2161599787842056,0,-38.243654842769295,1,0.1822799761364599,0.4718947421439895,0.489644472690708,0.2641004662977673,61.27369052176789,4,Folk
2017,142808,0.9065273527213974,0.6388809986596732,6,-42.3200299501274,0,0.3663736809077174,0.1313445208808048,0.2932993286621284,0.7690415515225913,183.25190687362772,3,Folk
1984,191907,0.1886020622331926,0.2608297076481694,2,-4.915220883660744,1,0.2020734022058926,0.41935282868611,0.4125605057780225,0.2893901761272653,169.1374972481803,5,Folk
2013,139516,0.6395381274077356,0.0348867436866153,5,-22.8473515581723,0,0.7626360534636637,0.3715338576274863,0.813035266008534,0.1002157116033602,133.17005178501745,3,Folk
1998,143314,0.5358819021896316,0.4413624570810205,8,-7.1227494872061285,1,0.532288643485075,0.8688023293587579,0.1523104924709007,0.5672774682075893,80.13306574112684,4,Folk
1966,223269,0.44725800264442,0.0612782303686182,8,-24.060333305394742,1,0.0348893288468689,0.3882515397088675,0.2497831897926045,0.5650225393131945,143.65872966467242,3,Folk
2007,220508,0.7539269238484658,0.0203950842239579,5,-6.1362350234357805,1,0.9900622930765034,0.3059618954381617,0.6144509049727379,0.1385623762609947,156.68619807651982,5,Folk
1961,196530,0.3523788934326066,0.7467200561697305,8,-41.19591080992588,1,0.9909561745601052,0.6301573608980133,0.4081612648408088,0.219573140785567,155.29239934531452,4,Folk
1960,185284,0.3553684663663029,0.3222642393032517,2,-16.182721514285447,0,0.80940175948057,0.9765878004081532,0.7816771547570326,0.7716557526547113,120.01518760868096,3,Folk
1993,198130,0.3574660841496111,0.3323440803674824,3,-20.81610626393843,0,0.7197639605415855,0.4076052054569588,0.7425017397360193,0.7601749460592151,199.1725496455107,4,Folk
1993,236297,0.0509368324884785,0.0566859243968532,1,-19.176605404539785,0,0.3068144058899393,0.9169121572390854,0.343967863131249,0.5925520005709921,78.96871409749812,3,Folk
1999,209719,0.7862160765868111,0.3820396668172272,9,-55.97614255598207,0,0.0953769395094764,0.6885011843538272,0.6233982404966975,0.4853296204411078,118.80994402320498,4,Folk
1990,166057,0.4046570459293056,0.7462256505357133,7,-27.592047504692573,0,0.8057125935381734,0.5722728205079359,0.9720890504176484,0.8449428121038339,185.66827667517856,5,Folk
2015,299068,0.1293095928813122,0.7704148537563824,8,-37.04918950850171,1,0.7139403475123933,0.4407710294164531,0.0730875854262134,0.0918578618657264,75.97779692044791,3,Folk
1971,147183,0.3416412139465861,0.2844689693604922,5,-39.287622684868495,1,0.123050662401557,0.8979233118732595,0.2044077899052172,0.7199036994333794,121.95305402423988,5,Folk
1955,223437,0.1508521603957575,0.5386267745051128,5,-3.783716268874621,0,0.2876358764780449,0.6923327771819016,0.5603056033527556,0.95128565351065,131.37801369073617,3,Folk
1961,163999,0.8846753812307788,0.1321565164549154,7,-9.0962368520986,0,0.5254323854945855,0.6489015291970623,0.1550885708223269,0.4992384552896579,160.49275698166844,4,Folk
1963,123232,0.8313437716133513,0.6386043333970594,10,-31.143592928138798,0,0.4024971557767955,0.5567773461441211,0.4003052094802367,0.0568155851945686,76.1779416100766,5,Folk
1954,249160,0.1395108414763964,0.7850492809743616,8,-7.309412922294641,0,0.471894787432089,0.0463086384248262,0.2307549766017584,0.3122624281884365,107.1774380569691,5,Folk
2012,209915,0.5960800075488043,0.9927045573707204,5,-18.334458013790048,0,0.881593056165675,0.7710637343531156,0.716158808373531,0.2592614400202215,155.87208764601394,3,Folk
1952,209667,0.2128155371516089,0.7004729863804522,0,-35.75445047761485,1,0.7897069063034168,0.4170056308139339,0.5229977956800009,0.6999440112993802,150.18582059159957,3,Folk
2021,158692,0.9754503883411209,0.8632248235428971,5,-10.877929489716095,1,0.2218800730535419,0.4568968903939145,0.3694725422618136,0.05614150577225,56.443560084939904,5,Folk
2021,276817,0.675230902953474,0.6458715161049193,9,-17.222889563456242,0,0.2790033056897295,0.2061389408071088,0.8184078810416642,0.8707691785364959,107.8076967475692,5,Folk
2004,132379,0.9495919101018402,0.4104595919680525,1,-52.0826301442972,0,0.1338435253118843,0.8699857553960144,0.3862115585580653,0.3917960924921079,52.96378099193665,5,Folk
1956,159541,0.9758741394949528,0.4624036070426947,10,-39.57954175270967,0,0.1895995433570323,0.3613192807995182,0.2263202981335637,0.5173186351950294,62.3378342929112,4,Folk
1964,212287,0.4585576363067007,0.0940253572802448,8,-47.26522104857788,1,0.80114983068168,0.3644122207573528,0.1855785746088546,0.329705632500811,125.53670430782893,3,Folk
2004,134862,0.2065713007581894,0.4253930644067507,0,-15.23129566167573,1,0.1709235200857406,0.5281867783199944,0.0779859020380739,0.3062159518765126,165.1374897660337,5,Folk
1956,132794,0.8691026966830431,0.8624406968349526,10,-24.818034450281203,1,0.283795243926521,0.3030195092877742,0.1217479748790141,0.1894159048159965,151.81175178539218,4,Folk
1993,248129,0.8632008392993251,0.3071319981939111,3,-16.49093411644462,0,0.1512234071663261,0.5189720484309808,0.1756517529019765,0.553076729022983,95.48189044090265,3,Folk
1966,165502,0.139469692413227,0.808525407509038,5,-5.929759845269238,1,0.2023275592539593,0.1749032502668479,0.1030163504817834,0.0918424005229515,111.63795834351636,4,Folk
1968,259537,0.3180150349705531,0.3868198019481217,6,-28.773999802271987,1,0.6942695582892541,0.0401483035615256,0.2320629233187441,0.1177009512561877,53.3449705551169,4,Folk
2014,175863,0.1519909644417539,0.8465247600627996,5,-31.5761042406698,0,0.1106681978904053,0.0483453202256285,0.4320669045108616,0.2924833224067661,158.18098086711157,3,Folk
1999,199840,0.6688747846363065,0.3041975004330438,4,-1.6337253515770982,1,0.1980842306518131,0.7671405697182899,0.4889521269923564,0.3032846096764866,76.14398684165418,4,Folk
1964,215893,0.9678468545887596,0.945410588090977,5,-28.625659014443308,1,0.7305933841599267,0.9511082615528508,0.9484132090825146,0.3380422769970966,175.0014467307169,3,Folk
1953,259091,0.2009912711385686,0.1652613973649943,8,-32.43434665007979,0,0.8965552124803103,0.762146007647167,0.3988935644477731,0.0758211754112184,191.3856261752962,4,Folk
2015,152681,0.4191172972208897,0.2115364461844824,9,-43.17475501724128,0,0.6508465649347598,0.4931826737859164,0.5809759318620935,0.6523054384552412,53.54463973632607,5,Folk
1967,238795,0.963495306525287,0.016201002864331,10,-57.027419387472605,0,0.4932748412983374,0.916722543796196,0.6729457055442274,0.8802130325872304,153.79533254488177,3,Folk
1960,242223,0.689274989544575,0.6251878110125486,7,-34.87567305024809,1,0.1232179341734359,0.035389623596295,0.0159347665650931,0.5975375614023657,152.4713459986811,5,Folk
1983,206593,0.6707827932956472,0.5662757059533065,5,-45.49840486038684,0,0.3711131921715607,0.0454731106519942,0.3557126743954308,0.8219751491841748,171.49857707023386,5,Folk
1961,217825,0.6908611984275795,0.581677036791567,8,-40.72385980471833,1,0.623253647286828,0.2355999745244718,0.3571502189533939,0.0334836579726043,90.98754024065737,5,Folk
1965,239142,0.5617467839262804,0.0613809507924001,5,-49.01139190583579,1,0.1308144811528941,0.1862651589503963,0.7409463758768183,0.3045216031119307,104.47872076663133,4,Folk
1985,222160,0.9358149895361356,0.5580349213466625,5,-23.273090259401386,1,0.7880612537387331,0.4988370621209105,0.4044210575242973,0.1868764466186697,90.69900210852174,3,Folk
1954,262053,0.7965742126308397,0.1846168365916928,2,-50.28740938257568,1,0.4144888541694229,0.5700810129535981,0.8719245053030772,0.9797627330309606,197.2473544340986,4,Folk
2003,278357,0.5064893699985629,0.9798892352858316,0,-31.57881142436516,0,0.2446713239579243,0.2690493920492454,0.7379806312827867,0.1212376375638402,89.17364226990168,3,Folk
2015,269471,0.5116420232096284,0.1059178898538552,0,-34.32172139794953,1,0.3108137466408052,0.6797085750249918,0.8528322599518262,0.0431868795003285,52.11743740835818,5,Folk
1986,207856,0.5433432118548222,0.5878097548486525,7,-32.68856413413268,0,0.5342245680735263,0.3131454268542986,0.3821478204421056,0.5455587756126745,137.09555564160073,5,Folk
2022,182679,0.0188263620076412,0.5687885385646785,7,-19.633103945291552,0,0.9716804085949764,0.4556253242950767,0.1824540263473583,0.1137260051140868,119.82408957532488,5,Folk
1995,158748,0.7595784847242161,0.6181249354272637,9,-56.64659810543673,0,0.2013654271699976,0.8525408564719563,0.5202561618356661,0.8478141951935425,157.6481137332906,4,Folk
2017,272437,0.3313346826350081,0.795389826851766,1,-17.519944831150987,0,0.6946319554316042,0.8358815313928226,0.6362016910388061,0.6352869511990124,137.10319199490263,4,Folk
2017,173182,0.5908916403464781,0.5126535121967508,7,-29.467475870822472,0,0.8030573353476899,0.4622408290303685,0.5956564756591508,0.4067463135831632,116.96365624322276,4,Folk
1967,239852,0.7194549363517398,0.1837831712078917,3,-26.53377114943609,1,0.5706473465009017,0.6228812652103811,0.299452413502598,0.0065761915640873,88.99964587740632,5,Folk
2012,136080,0.4908155700333071,0.4280217489185898,7,-35.151465600303894,0,0.5273446135825173,0.1282480230629634,0.1097027649313185,0.2594977323493841,76.29352363186405,4,Folk
1967,202357,0.4663347216255954,0.5609151541515119,7,-33.234808948018525,1,0.0335632612302025,0.3738400560220224,0.3834124195445638,0.4240860104980715,153.00599287494126,3,Folk
2019,162422,0.5691657376414305,0.6078127849410001,6,-45.20659956819314,0,0.500699397566043,0.1412156679666197,0.1433572599255674,0.4513373984719528,182.47087614775228,5,Folk
1971,165604,0.3001758568982172,0.772532180762128,1,-43.25327104762339,1,0.1055040326005583,0.3495894553809801,0.0962183810717138,0.7245886569253996,136.54176064032345,4,Folk
1954,263941,0.6213788511718407,0.9316183392634992,3,-35.9009909832361,0,0.0119988017433748,0.2225968828094596,0.5259642312166487,0.2178622067120094,96.82483943152666,5,Folk
2007,277039,0.2507188189592728,0.6440541490926758,7,-4.9813657897341415,1,0.6218807835763537,0.1656325079141268,0.7102634880853208,0.0306336275929729,169.5945562858211,5,Folk
1964,247111,0.1187081583105372,0.5608203193689646,3,-56.92707753624275,0,0.8372076275686824,0.5426512535221488,0.5508420877774624,0.7623663572008582,89.39131872438155,5,Folk
1956,263140,0.5211821457216719,0.6096853478203992,3,-49.22812984745961,1,0.4502475616301784,0.7007232549293587,0.1505695767481841,0.7810091519404988,185.42763455704173,4,Folk
1998,143104,0.6107383717533929,0.6588374861074959,10,-55.11813085293744,0,0.3488178525153863,0.0086284397601733,0.9257720612093604,0.6013483071558353,198.731465730123,5,Folk
2019,277367,0.7148205698552681,0.7984362167432411,4,-46.23456597682566,0,0.496622312283962,0.4607781772035694,0.4498042469755281,0.1092761734965112,91.1101944141559,3,Folk
1959,221040,0.2477581110726459,0.0627257153734676,7,-6.586491887033468,1,0.5202421973068838,0.7181724726103976,0.3764235366660468,0.3674710886030816,127.02428625710796,5,Folk
1991,190101,0.6061766596703997,0.3895298862150727,10,-33.798084230389286,0,0.6048339836587237,0.3932460858443473,0.7571803608782531,0.0383335089710595,91.34393112456348,5,Folk
2001,285629,0.9598955363049124,0.151066705329615,8,-45.31008778708767,1,0.8045796616458922,0.7230819174581231,0.0804261224680046,0.7546349517675486,53.58500631073876,4,Folk
1957,252289,0.6216743615355863,0.4744592460956203,8,-48.05807030000482,0,0.1832070336264855,0.4246357191406293,0.4244348879997054,0.5847892200034159,129.10002198920392,5,Folk
2013,269607,0.5710126433125933,0.2374011283132469,2,-42.03766576503053,0,0.4491165530610203,0.1743144272668694,0.8244096820337662,0.5901005677933827,107.98891353914166,4,Folk
2017,249007,0.0968705309998662,0.244263236534142,10,-52.63622753737343,1,0.2786293510489652,0.1548979027971148,0.3986557806895844,0.6920343774953963,58.3631175318487,5,Folk
2018,150506,0.0675396722966018,0.3241855871572598,2,-57.759087820797966,1,0.4214530826993466,0.8840723470799405,0.6435162528606532,0.258795360910924,54.41353589285213,3,Folk
1977,166985,0.5896303423224241,0.5864654680293819,8,-47.48711281529726,0,0.9589003273600092,0.8807370441360952,0.8871589645460739,0.0299342281245362,91.29548288232088,3,Folk
1950,235182,0.9844679732754495,0.3290881658894178,8,-57.60594168800098,1,0.0715115964086374,0.7870883106807339,0.0998351366110639,0.3783136730230527,96.3952673182892,3,Folk
1992,171133,0.0633399108298264,0.3854721010942408,5,-22.86829152513728,1,0.5083324424504093,0.1922955914830415,0.6606768304593176,0.8692959533476278,128.01724790287216,3,Folk
2019,132490,0.7978484558756885,0.0918340469702431,4,-18.363092382529608,0,0.5935928634574589,0.9997526592698942,0.9247622376123588,0.8441905866978998,165.82295653983164,4,Folk
2008,228013,0.485,0.799,5,-5.886,1,0.029,0.122,0.0054,0.468,111.012,3,Reggae
1996,230626,0.185,0.889,9,-5.491,0,0.0743,0.00267,0.0981,0.331,77.555,4,Reggae
2004,254693,0.543,0.874,7,-9.46,1,0.0529,0.00255,0.0,0.673,138.086,4,Reggae
1997,117333,0.432,0.391,9,-14.99,1,0.242,0.813,0.00363,0.744,123.538,4,Reggae
1997,326533,0.241,0.295,4,-8.571,1,0.0319,0.224,0.0328,0.0398,114.759,5,Reggae
2010,308560,0.249,0.832,7,-3.487,1,0.0423,0.0686,0.0472,0.262,149.29,4,Reggae
1977,202693,0.707,0.299,4,-12.468,0,0.0342,0.443,0.00759,0.48,141.269,4,Reggae
2010,163840,0.505,0.945,8,-5.087,1,0.0354,0.0832,4.05e-06,0.883,121.452,4,Reggae
1969,260959,0.492,0.446,7,-17.181,1,0.064,0.025,0.874,0.356,112.818,4,Reggae
1969,282720,0.529,0.452,2,-12.593,1,0.136,0.534,0.000151,0.539,78.196,3,Reggae
2001,190760,0.559,0.931,9,-5.863,1,0.0721,0.00318,1.24e-05,0.644,90.911,4,Reggae
2009,223240,0.549,0.831,1,-6.05,0,0.0642,0.00731,7.18e-06,0.519,129.597,4,Reggae
2006,278653,0.601,0.794,10,-3.044,1,0.0316,0.00406,0.000341,0.602,108.988,4,Reggae
2011,162293,0.62,0.812,2,-10.272,1,0.132,0.232,1.6e-06,0.8,105.347,4,Reggae
1969,274693,0.328,0.575,7,-10.437,1,0.0439,0.351,0.000556,0.249,149.645,4,Reggae
2004,279026,0.237,0.801,4,-5.281,0,0.0949,0.0133,1.29e-06,0.289,208.58,4,Reggae
1979,234333,0.528,0.397,9,-12.024,1,0.0926,0.00562,3.64e-06,0.579,128.475,4,Reggae
1997,288640,0.422,0.846,0,-4.426,1,0.0364,0.0574,2.69e-06,0.192,81.048,4,Reggae
2012,240640,0.715,0.846,0,-6.524,0,0.0878,0.0023,0.0366,0.371,127.983,4,Reggae
2011,258186,0.558,0.642,5,-5.206,0,0.0321,7.19e-05,0.00746,0.482,99.977,4,Reggae
1991,266493,0.811,0.307,10,-17.812,0,0.112,0.0671,0.0313,0.717,87.233,4,Reggae
1954,178883,0.6259746745593425,0.3396666004024945,5,-8.954708730274369,0,0.3603946438996449,0.2863688787529339,0.3143087268554222,0.5064698495993466,63.02488688853805,5,Reggae
2018,220732,0.0021464195167152,0.9654483482278984,6,-46.28436724041558,1,0.183545529992777,0.1020653698068049,0.5173287834264172,0.6398318558104075,136.43298858204383,3,Reggae
2006,154003,0.7991203852640801,0.2655297915628275,2,-0.8221022351142224,1,0.0930402913280585,0.1021986446619693,0.858156619777402,0.2368814781074693,78.60395053798786,5,Reggae
1975,286012,0.6241198624673219,0.4746045056767812,5,-49.949841825773376,1,0.4963855488916455,0.5384899826091228,0.9007656866453954,0.8703055893720018,129.87155577735317,4,Reggae
2014,257008,0.333965259086788,0.9462653183606928,3,-31.679239526108947,1,0.9039795584407154,0.560708491371703,0.0100793745892561,0.3600141377944503,192.15060578957136,5,Reggae
1969,293395,0.8434906875646597,0.3508798392863591,5,-28.34328650770492,0,0.0483887194581248,0.1153892930750714,0.5523712381614737,0.2625794500872781,197.8973693322226,3,Reggae
1969,164405,0.5243160776789264,0.6878274300738882,3,-51.36109666439732,0,0.8609750322468037,0.8993755398156663,0.5114069166363008,0.8028855949322947,75.02931618323062,3,Reggae
1980,261956,0.4058082186641044,0.2530414424994348,10,-27.31846145198184,0,0.9210187349685042,0.8151211765321676,0.1992885267287649,0.922609282010662,135.95387604653524,5,Reggae
1968,237828,0.1056257776701091,0.3653150112959732,1,-7.986295828844533,0,0.3652655725437269,0.1064281575225836,0.7098270345971619,0.7816935402927058,190.5772559168652,5,Reggae
2022,255926,0.9393293730063866,0.4956900649608731,0,-49.61878944387617,1,0.6846829554185276,0.351350887632418,0.4018946897532426,0.8387848404703321,66.5704205833911,5,Reggae
1955,154927,0.4538181907551013,0.0461783124343525,10,-51.53511116934301,1,0.1274884466363068,0.1677994564410422,0.1475201273246782,0.64932805648707,160.43865479994508,3,Reggae
1994,155564,0.882311334366557,0.7028387238114795,2,-55.0655185806788,1,0.383655055194426,0.7748575741744627,0.2781905903499144,0.3398435863517882,163.65102406466497,4,Reggae
1987,241694,0.2766995050038084,0.3904397537981011,3,-13.338730861294003,1,0.7767664526975154,0.7490352663479256,0.3409659863258674,0.8098855719644693,124.65767660716422,4,Reggae
1990,279171,0.4317154058987037,0.4449973964948686,10,-45.17789515693778,1,0.3304250576663394,0.8650553583058195,0.0576343533911201,0.756140663622425,131.64703875369906,4,Reggae
2004,289069,0.252116618473983,0.1558441974404546,9,-53.46359972975983,0,0.3052614895980975,0.1757679156997813,0.3477129006662535,0.5323266417750498,62.72713914607876,3,Reggae
1972,162998,0.133877762886507,0.5065995503183811,8,-6.897890334904432,1,0.79689849976503,0.4034960321367564,0.6842379021455812,0.1444163478405408,84.52604413944262,5,Reggae
1999,256855,0.548550117116412,0.7004200330296654,7,-20.966146733563,1,0.5034796512494547,0.4573660600567628,0.0983519666927689,0.9772405776578756,62.174408868516366,4,Reggae
1988,121527,0.6463482577369002,0.5796801891269219,4,-32.21129543054993,0,0.3968056586628499,0.6656474736410346,0.6290151878523501,0.3242644629502283,72.48744365813653,5,Reggae
2017,249721,0.9531989375823472,0.3506918147807309,6,-35.64209732932919,0,0.2334929382253574,0.6602045416414904,0.7967299244127148,0.7182163616632835,176.48674511084783,3,Reggae
1957,216916,0.0584331341446549,0.7837528890456799,3,-51.87473768758112,1,0.9504226427947114,0.918996872931699,0.6798941728036815,0.916017527046564,120.46340134138308,4,Reggae
1974,179952,0.5811177349937128,0.0041242516584527,8,-15.289637944624808,1,0.3715630935828646,0.7248083661194048,0.5211207779661355,0.2771076968929762,91.27373838653136,5,Reggae
2021,223103,0.1300673570897041,0.2045723063615687,0,-14.64215011854384,1,0.0757666274641793,0.8112502208523646,0.8404417456284424,0.6837646029130284,181.0380903463177,4,Reggae
1978,232188,0.8923690718342504,0.6510151594879183,0,-35.8943364490199,1,0.7822534698055514,0.3255937121532546,0.4172604415387642,0.0737744476317502,68.65562275409329,4,Reggae
1961,218199,0.5290565075477409,0.9410250122502346,7,-12.470892981215536,1,0.2561929070091601,0.983237371499124,0.4240038953449667,0.2557037118045604,127.42524505762351,4,Reggae
1997,150364,0.3456260065851925,0.5703788393042192,5,-27.20432671612796,0,0.7951903307154616,0.4664586468613408,0.3027027916911782,0.0703114522892862,117.25265040672112,4,Reggae
1969,185193,0.9608905513693208,0.3983546599088312,9,-36.10139065641354,0,0.7538892434702726,0.7311491844046556,0.1618814500827686,0.7640995074807484,88.19731427827593,4,Reggae
1996,192166,0.142999789305911,0.7429881105969037,0,-50.33878340307574,1,0.3862517010798791,0.3141297467750273,0.6715082266885101,0.9554478126183624,72.14895551450418,3,Reggae
1990,221495,0.6834762949529948,0.91503415149593,10,-46.9397349212348,0,0.7872978287647007,0.5152895043649749,0.3373759359507423,0.1511824367625837,174.45428601936203,4,Reggae
1966,282187,0.4929298637829001,0.225011030717585,6,-48.4938249296716,1,0.8830309314000885,0.3811687579616475,0.3938603816513017,0.1045521130565112,80.05483036923013,5,Reggae
1962,164270,0.1456443121433267,0.8561040495470594,9,-13.699272795395451,0,0.4984479664587989,0.936191597129866,0.6208369631636224,0.3395632348419068,105.15083361468774,4,Reggae
1952,181459,0.2140842095323736,0.8466843978432316,4,-37.24127548186063,1,0.3440117993333954,0.0692054574132832,0.7872471725620009,0.9370855564078696,188.72466429967628,3,Reggae
1968,143022,0.257181296746315,0.6013459150182612,3,-6.589235289903698,1,0.4563248947582984,0.0258408547077714,0.7798704782557058,0.0333715794992737,126.61750852817038,4,Reggae
1951,237487,0.2566513419219668,0.9795887421530332,6,-34.37813229033293,1,0.5151018541543135,0.0363044357829454,0.3172282459691093,0.0310547948622573,174.96175853022925,3,Reggae
1989,290183,0.0947827598627633,0.6319635807689099,3,-11.933134017095142,0,0.842692387725294,0.551983834022278,0.1039923209078503,0.0302771963001946,116.20223167375651,4,Reggae
1966,257119,0.7318205755082763,0.6030224724768075,9,-9.95176096537596,0,0.4350850780977137,0.9140581381887972,0.2137508571772847,0.5427539741703811,171.23954019677524,4,Reggae
2013,235905,0.4368363546511348,0.806098217840772,7,-24.081446046138247,1,0.5710371600357574,0.0974085561882512,0.2554688448286408,0.6790260032102797,130.73673955468485,3,Reggae
1992,123440,0.6236315763501996,0.9522208775583904,6,-1.4910294060633902,1,0.217259564170332,0.0628643811878849,0.6930962639023917,0.9803054586679256,129.8712954574844,4,Reggae
1997,232089,0.2241176111421741,0.9643296118697856,3,-46.609281680420686,0,0.068571395763661,0.9898374212716984,0.0309239167439343,0.3251793473053038,102.35585367170776,4,Reggae
2006,214956,0.306650312905161,0.1895289437405635,2,-17.35010903235704,0,0.2969951916166562,0.5045569247545187,0.932608891933676,0.9887478659084368,159.73768530221832,4,Reggae
1950,170643,0.2182727417093475,0.4157251783639304,4,-10.07197954830415,0,0.5113073993503577,0.8415447802845801,0.3501442296400716,0.6151743613999755,106.7952212584402,5,Reggae
2004,191466,0.3862719580286174,0.0073489880343702,6,-28.98436095772654,1,0.2263986419420948,0.4420626206084366,0.0911023283078292,0.191417816500643,110.0612534264272,3,Reggae
1971,143027,0.0423201738475492,0.5929176262187567,10,-27.801575257251507,0,0.1343159271399344,0.4301987837593368,0.2500326872798964,0.7527421776844375,154.00616146571176,3,Reggae
2021,157761,0.5923999100066865,0.0410348885576593,6,-59.72422452189031,1,0.0504212494129734,0.6660841536017171,0.8323701034456631,0.2706580670862405,94.3313378420154,5,Reggae
1988,150895,0.9756335530548496,0.8687964858719986,8,-4.329909395425915,0,0.4092741124733864,0.275013555707484,0.9814744446959198,0.6827017152362447,104.81570340734902,4,Reggae
2000,259735,0.9123325823056112,0.7863109678762268,9,-26.49548493553501,1,0.9245117939520168,0.5033600021290171,0.2582803349780036,0.164050859152354,132.28415618696368,4,Reggae
1954,229785,0.8975559212994559,0.6001587315332229,7,-22.57051121908944,0,0.4245335262636242,0.4253942319375955,0.5849392987456857,0.4973873914226169,63.4449664608948,4,Reggae
1999,151379,0.1315927909098433,0.6389400201182489,6,-12.874711893315016,0,0.5183627316148103,0.4148573066562939,0.3619767482765087,0.8161287495689943,96.63232106111984,3,Reggae
1988,257728,0.0272723330822002,0.4525931483632405,7,-57.23759968693935,1,0.2198177409714268,0.7730248342783671,0.7805652507609288,0.6028493616428917,66.73334554452379,5,Reggae
2016,193398,0.8996552441270104,0.0005832625757687,1,-53.51835278567273,0,0.6728278287327323,0.7302009641736843,0.8947339739646958,0.5556401468942935,147.06208023275727,5,Reggae
2021,211036,0.8159968500480651,0.5604458361985075,1,-11.353146169214824,1,0.1058098901345169,0.1876035889153001,0.5238864977912304,0.9366610775216972,70.64841382507291,3,Reggae
2023,215237,0.9080185070990482,0.186133092924647,0,-27.67158975122588,1,0.7583712767015086,0.6971351958199541,0.8591932061718672,0.8129756109120557,157.2424544794131,3,Reggae
1979,198717,0.6334370769199923,0.2911020612638308,7,-27.388837475863696,1,0.532921018554032,0.994082991366328,0.9239229806888578,0.302343112226721,103.83558298943196,3,Reggae
1991,146937,0.6204719269554084,0.361152506508447,10,-21.974174472509542,1,0.5780081956823027,0.3616013046691753,0.9821550207960316,0.438879472061657,76.81840358071813,4,Reggae
2005,174713,0.2630215477039956,0.4383297879640162,2,-32.11502828231554,1,0.1419927435952602,0.8243923092916143,0.694054531269654,0.1786522804787067,95.54897114978924,5,Reggae
